frame.encap_type,frame.time_epoch,frame.len,frame.cap_len,eth.src,eth.dst,ip.version,ip.hdr_len,ip.tos,ip.id,ip.flags,ip.flags.rb,ip.flags.df,ip.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.checksum,ip.src,ip.dst,ip.len,ip.dsfield,tcp.srcport,tcp.dstport,tcp.hdr_len,tcp.checksum,udp.srcport,udp.dstport,udp.length,udp.checksum,quic
1,1644570363.639120000,1514,1514,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xb917,0x40,0,1,0,0,56,6,0xcb88,172.67.75.39,192.168.0.103,1500,0x02,443,61199,20,0x8ed4,,,,,
1,1644570363.639120000,1514,1514,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xb918,0x40,0,1,0,0,56,6,0xcb87,172.67.75.39,192.168.0.103,1500,0x02,443,61199,20,0xb0db,,,,,
1,1644570363.639122000,1316,1316,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xb919,0x40,0,1,0,0,56,6,0xcc4c,172.67.75.39,192.168.0.103,1302,0x02,443,61199,20,0xfe76,,,,,
1,1644570363.639124000,1514,1514,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xb91a,0x40,0,1,0,0,56,6,0xcb85,172.67.75.39,192.168.0.103,1500,0x02,443,61199,20,0x1c44,,,,,
1,1644570363.639125000,1265,1265,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0xb91b,0x40,0,1,0,0,56,6,0xcc7d,172.67.75.39,192.168.0.103,1251,0x02,443,61199,20,0xf05f,,,,,
1,1644570363.639240000,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x8256,192.168.0.103,172.67.75.39,40,0x00,61199,443,20,0x2ace,,,,,
1,1644570363.639348000,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x8256,192.168.0.103,172.67.75.39,40,0x00,61199,443,20,0x2089,,,,,
1,1644570363.639410000,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x8256,192.168.0.103,172.67.75.39,40,0x00,61199,443,20,0x1fdb,,,,,
1,1644570363.646779000,54,54,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x09e3,0x40,0,1,0,0,56,6,0x03fd,104.18.11.207,192.168.0.103,40,0x00,443,62462,20,0xdcf8,,,,,
1,1644570363.648926000,582,582,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x09e4,0x40,0,1,0,0,56,6,0x01ea,104.18.11.207,192.168.0.103,568,0x02,443,62462,20,0x59bb,,,,,
1,1644570363.648984000,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05e0,192.168.0.103,104.18.11.207,40,0x00,62462,443,20,0xcb34,,,,,
1,1644570363.665805000,278,278,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x46f5,0x00,0,0,0,0,57,6,0xdc66,216.58.196.74,192.168.0.103,264,0x00,443,62463,32,0x1656,,,,,
1,1644570363.665879000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,62463,443,32,0x6bc7,,,,,
1,1644570363.666789000,130,130,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdcef,192.168.0.103,216.58.196.74,116,0x00,62463,443,32,0x5473,,,,,
1,1644570363.690976000,754,754,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x27bc,192.168.0.103,142.250.192.78,740,0x00,61040,443,32,0xf15d,,,,,
1,1644570363.691038000,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a45,192.168.0.103,142.250.192.78,91,0x00,61040,443,32,0xd550,,,,,
1,1644570363.691102000,1484,1484,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x24e2,192.168.0.103,142.250.192.78,1470,0x00,61040,443,32,0x2deb,,,,,
1,1644570363.691115000,459,459,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x28e3,192.168.0.103,142.250.192.78,445,0x00,61040,443,32,0x2f6c,,,,,
1,1644570363.701665000,674,674,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x471a,0x00,0,0,0,0,120,6,0x9bb5,216.58.196.74,192.168.0.103,660,0x00,443,62463,32,0x80e3,,,,,
1,1644570363.701666000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x4719,0x00,0,0,0,0,57,6,0xdd16,216.58.196.74,192.168.0.103,52,0x00,443,62463,32,0x7267,,,,,
1,1644570363.701719000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,62463,443,32,0x68e8,,,,,
1,1644570363.713713000,278,278,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x9f4d,0x00,0,0,0,0,57,6,0xd135,142.250.192.99,192.168.0.103,264,0x00,443,62464,32,0x5684,,,,,
1,1644570363.713764000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a57,192.168.0.103,142.250.192.99,52,0x00,62464,443,32,0x445d,,,,,
1,1644570363.714358000,130,130,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a17,192.168.0.103,142.250.192.99,116,0x00,62464,443,32,0xaad5,,,,,
1,1644570363.729114000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d16,0x00,0,0,0,0,57,6,0x0456,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x35d4,,,,,
1,1644570363.731041000,101,101,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a49,192.168.0.103,142.250.192.78,87,0x00,61040,443,32,0xf307,,,,,
1,1644570363.731112000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d17,0x00,0,0,0,0,57,6,0x0455,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x35ad,,,,,
1,1644570363.731112000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d18,0x00,0,0,0,0,57,6,0x0454,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x3016,,,,,
1,1644570363.731113000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d19,0x00,0,0,0,0,57,6,0x0453,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x2e82,,,,,
1,1644570363.732536000,105,105,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d1a,0x00,0,0,0,0,57,6,0x042b,142.250.192.78,192.168.0.103,91,0x00,443,61040,32,0x3a71,,,,,
1,1644570363.732623000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a6c,192.168.0.103,142.250.192.78,52,0x00,61040,443,32,0x26a8,,,,,
1,1644570363.750086000,674,674,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x9f61,0x00,0,0,0,0,120,6,0x9095,142.250.192.99,192.168.0.103,660,0x00,443,62464,32,0x9a6b,,,,,
1,1644570363.750159000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a57,192.168.0.103,142.250.192.99,52,0x00,62464,443,32,0x417a,,,,,
1,1644570363.753093000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x9f60,0x00,0,0,0,0,57,6,0xd1f6,142.250.192.99,192.168.0.103,52,0x00,443,62464,32,0x4afa,,,,,
1,1644570363.771806000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6d3f,0x00,0,0,0,0,57,6,0x042d,142.250.192.78,192.168.0.103,52,0x00,443,61040,32,0x2de5,,,,,
1,1644570363.800554000,1292,1292,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xc91f,0x00,0,0,0,0,64,17,0x78b6,192.168.0.103,104.26.10.240,1278,0x00,,,,,54983,443,1258,0xed45,quic
1,1644570363.800559000,122,122,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x7bca,0x00,0,0,0,0,64,17,0xca9d,192.168.0.103,104.26.10.240,108,0x00,,,,,54983,443,88,0x32fb,quic
1,1644570363.800615000,665,665,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x07ff,0x00,0,0,0,0,64,17,0x3c4a,192.168.0.103,104.26.10.240,651,0x00,,,,,54983,443,631,0xd11d,quic
1,1644570363.801394000,181,181,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x335d,192.168.0.103,142.250.182.234,167,0x00,61201,443,32,0x6d4c,,,,,
1,1644570363.801671000,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x33a9,192.168.0.103,142.250.182.234,91,0x00,61201,443,32,0x46ff,,,,,
1,1644570363.802315000,663,663,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xa041,0x00,0,0,0,0,64,17,0xa409,192.168.0.103,104.26.10.240,649,0x00,,,,,54983,443,629,0x2d26,quic
1,1644570363.802794000,661,661,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x821f,0x00,0,0,0,0,64,17,0xc22d,192.168.0.103,104.26.10.240,647,0x00,,,,,54983,443,627,0x2f0b,quic
1,1644570363.804250000,140,140,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x0588,192.168.0.103,104.18.11.207,126,0x02,61209,443,20,0xc266,,,,,
1,1644570363.804721000,668,668,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xb292,0x00,0,0,0,0,64,17,0x91b3,192.168.0.103,104.26.10.240,654,0x00,,,,,54983,443,634,0x4908,quic
1,1644570363.805029000,93,93,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05b7,192.168.0.103,104.18.11.207,79,0x02,61209,443,20,0x1e00,,,,,
1,1644570363.805299000,667,667,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x47ea,0x00,0,0,0,0,64,17,0xfc5c,192.168.0.103,104.26.10.240,653,0x00,,,,,54983,443,633,0x066a,quic
1,1644570363.805723000,659,659,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x457c,0x00,0,0,0,0,64,17,0xfed2,192.168.0.103,104.26.10.240,645,0x00,,,,,54983,443,625,0x2306,quic
1,1644570363.806055000,666,666,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x04e2,0x00,0,0,0,0,64,17,0x3f66,192.168.0.103,104.26.10.240,652,0x00,,,,,54983,443,632,0x63c9,quic
1,1644570363.806371000,666,666,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0e50,0x00,0,0,0,0,64,17,0x35f8,192.168.0.103,104.26.10.240,652,0x00,,,,,54983,443,632,0x4f69,quic
1,1644570363.806729000,667,667,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xd18e,0x00,0,0,0,0,64,17,0x72b8,192.168.0.103,104.26.10.240,653,0x00,,,,,54983,443,633,0x6b91,quic
1,1644570363.807296000,671,671,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x5deb,0x00,0,0,0,0,64,17,0xe657,192.168.0.103,104.26.10.240,657,0x00,,,,,54983,443,637,0xcc3e,quic
1,1644570363.807788000,671,671,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xa3a9,0x00,0,0,0,0,64,17,0xa099,192.168.0.103,104.26.10.240,657,0x00,,,,,54983,443,637,0x7434,quic
1,1644570363.808226000,670,670,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x63c9,0x00,0,0,0,0,64,17,0xe07a,192.168.0.103,104.26.10.240,656,0x00,,,,,54983,443,636,0xebdd,quic
1,1644570363.808642000,662,662,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xecba,0x00,0,0,0,0,64,17,0x5791,192.168.0.103,104.26.10.240,648,0x00,,,,,54983,443,628,0x63e8,quic
1,1644570363.809308000,645,645,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0xe39c,0x00,0,0,0,0,64,17,0x60c0,192.168.0.103,104.26.10.240,631,0x00,,,,,54983,443,611,0x073a,quic
1,1644570363.809723000,150,150,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdcdb,192.168.0.103,216.58.196.74,136,0x00,61210,443,32,0xb5e9,,,,,
1,1644570363.810007000,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd08,192.168.0.103,216.58.196.74,91,0x00,61210,443,32,0x5d77,,,,,
1,1644570363.836375000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6358,0x00,0,0,0,0,57,6,0x1778,142.250.182.234,192.168.0.103,52,0x00,443,61201,32,0x2fae,,,,,
1,1644570363.838196000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x6359,0x00,0,0,0,0,57,6,0x1777,142.250.182.234,192.168.0.103,52,0x00,443,61201,32,0x2f87,,,,,
1,1644570363.838196000,105,105,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x635a,0x00,0,0,0,0,57,6,0x174f,142.250.182.234,192.168.0.103,91,0x00,443,61201,32,0xbc01,,,,,
1,1644570363.838197000,54,54,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0249,0x40,0,1,0,0,56,6,0x0b97,104.18.11.207,192.168.0.103,40,0x00,443,61209,20,0x1c8c,,,,,
1,1644570363.838267000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x33d0,192.168.0.103,142.250.182.234,52,0x00,61201,443,32,0x284f,,,,,
1,1644570363.840771000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8717,0x40,0,1,0,0,56,17,0x82f0,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0x4c75,quic
1,1644570363.840772000,93,93,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024a,0x40,0,1,0,0,56,6,0x0b6d,104.18.11.207,192.168.0.103,79,0x02,443,61209,20,0xb812,,,,,
1,1644570363.840854000,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05e0,192.168.0.103,104.18.11.207,40,0x00,61209,443,20,0x0cac,,,,,
1,1644570363.847337000,1242,1242,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x8719,0x40,0,1,0,0,56,17,0x82ee,104.26.10.240,192.168.0.103,1228,0x00,,,,,443,54983,1208,0xcb49,quic
1,1644570363.847338000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d95,0x00,0,0,0,0,57,6,0xe69a,216.58.196.74,192.168.0.103,52,0x00,443,61210,32,0x243b,,,,,
1,1644570363.848478000,133,133,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x8123,0x00,0,0,0,0,64,17,0xc539,192.168.0.103,104.26.10.240,119,0x00,,,,,54983,443,99,0xf668,quic
1,1644570363.850618000,1456,1456,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x24fe,192.168.0.103,142.250.192.78,1442,0x00,61040,443,32,0x7325,,,,,
1,1644570363.850746000,1484,1484,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x24e2,192.168.0.103,142.250.192.78,1470,0x00,61040,443,32,0x16ce,,,,,
1,1644570363.850771000,471,471,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x28d7,192.168.0.103,142.250.192.78,457,0x00,61040,443,32,0x5042,,,,,
1,1644570363.863174000,101,101,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x2a49,192.168.0.103,142.250.192.78,87,0x00,61040,443,32,0x592a,,,,,
1,1644570363.868096000,1445,1445,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024b,0x40,0,1,0,0,56,6,0x0624,104.18.11.207,192.168.0.103,1431,0x02,443,61209,20,0x7f5c,,,,,
1,1644570363.868096000,66,66,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d96,0x00,0,0,0,0,57,6,0xe699,216.58.196.74,192.168.0.103,52,0x00,443,61210,32,0x2413,,,,,
1,1644570363.868097000,1514,1514,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024c,0x40,0,1,0,0,56,6,0x05de,104.18.11.207,192.168.0.103,1500,0x02,443,61209,20,0x3570,,,,,
1,1644570363.868097000,1376,1376,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024d,0x40,0,1,0,0,56,6,0x0667,104.18.11.207,192.168.0.103,1362,0x02,443,61209,20,0x098d,,,,,
1,1644570363.868098000,105,105,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d97,0x00,0,0,0,0,57,6,0xe671,216.58.196.74,192.168.0.103,91,0x00,443,61210,32,0x3a63,,,,,
1,1644570363.868099000,1514,1514,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024e,0x40,0,1,0,0,56,6,0x05dc,104.18.11.207,192.168.0.103,1500,0x02,443,61209,20,0xca39,,,,,
1,1644570363.868164000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0x1cbb,,,,,
1,1644570363.868224000,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05e0,192.168.0.103,104.18.11.207,40,0x00,61209,443,20,0xf702,,,,,
1,1644570363.868318000,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05e0,192.168.0.103,104.18.11.207,40,0x00,61209,443,20,0xf6a9,,,,,
1,1644570363.868946000,1514,1514,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x024f,0x40,0,1,0,0,56,6,0x05db,104.18.11.207,192.168.0.103,1500,0x02,443,61209,20,0x9631,,,,,
1,1644570363.868947000,165,165,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0250,0x40,0,1,0,0,56,6,0x0b1f,104.18.11.207,192.168.0.103,151,0x02,443,61209,20,0xfdc9,,,,,
1,1644570363.868947000,85,85,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x0251,0x40,0,1,0,0,56,6,0x0b6e,104.18.11.207,192.168.0.103,71,0x02,443,61209,20,0x7740,,,,,
1,1644570363.868947000,148,148,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d98,0x00,0,0,0,0,57,6,0xe645,216.58.196.74,192.168.0.103,134,0x00,443,61210,32,0x8df1,,,,,
1,1644570363.868947000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d99,0x00,0,0,0,0,57,6,0xe10c,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x6c23,,,,,
1,1644570363.868947000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9a,0x00,0,0,0,0,57,6,0xe10b,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x6cc0,,,,,
1,1644570363.868948000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9b,0x00,0,0,0,0,57,6,0xe10a,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x09a8,,,,,
1,1644570363.868948000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9c,0x00,0,0,0,0,57,6,0xe109,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x4030,,,,,
1,1644570363.868949000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9d,0x00,0,0,0,0,57,6,0xe108,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x7889,,,,,
1,1644570363.868950000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9e,0x00,0,0,0,0,57,6,0xe107,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x99e0,,,,,
1,1644570363.868950000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3d9f,0x00,0,0,0,0,57,6,0xe106,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xb1c4,,,,,
1,1644570363.869001000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0xf639,,,,,
1,1644570363.869033000,54,54,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0x05e0,192.168.0.103,104.18.11.207,40,0x00,61209,443,20,0xf081,,,,,
1,1644570363.869084000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0xf59c,,,,,
1,1644570363.869811000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da0,0x00,0,0,0,0,57,6,0xe105,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xfd7b,,,,,
1,1644570363.869812000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da1,0x00,0,0,0,0,57,6,0xe104,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x0744,,,,,
1,1644570363.869813000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da2,0x00,0,0,0,0,57,6,0xe103,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x71e6,,,,,
1,1644570363.869813000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da3,0x00,0,0,0,0,57,6,0xe102,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xaa92,,,,,
1,1644570363.869814000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da4,0x00,0,0,0,0,57,6,0xe101,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xdd8e,,,,,
1,1644570363.869815000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da5,0x00,0,0,0,0,57,6,0xe100,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x9702,,,,,
1,1644570363.869815000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da6,0x00,0,0,0,0,57,6,0xe0ff,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x06c3,,,,,
1,1644570363.869816000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da7,0x00,0,0,0,0,57,6,0xe0fe,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xd88b,,,,,
1,1644570363.869816000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3da8,0x00,0,0,0,0,57,6,0xe0fd,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x105d,,,,,
1,1644570363.869817000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3daa,0x00,0,0,0,0,57,6,0xe0fb,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x3bf7,,,,,
1,1644570363.869818000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3dab,0x00,0,0,0,0,57,6,0xe0fa,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xd58f,,,,,
1,1644570363.869818000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3dac,0x00,0,0,0,0,57,6,0xe0f9,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x7df7,,,,,
1,1644570363.869819000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3dad,0x00,0,0,0,0,57,6,0xe0f8,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0x3260,,,,,
1,1644570363.869820000,1484,1484,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3dae,0x00,0,0,0,0,57,6,0xe0f7,216.58.196.74,192.168.0.103,1470,0x00,443,61210,32,0xfc1f,,,,,
1,1644570363.869820000,1228,1228,1c:3b:f3:ae:c6:f0,38:f9:d3:18:46:54,4,20,,0x3daf,0x00,0,0,0,0,57,6,0xe1f6,216.58.196.74,192.168.0.103,1214,0x00,443,61210,32,0x2b09,,,,,
1,1644570363.869877000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0xb99b,,,,,
1,1644570363.869909000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0xa4c6,,,,,
1,1644570363.870739000,66,66,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd2f,192.168.0.103,216.58.196.74,52,0x00,61210,443,32,0xa37c,,,,,
1,1644570363.872224000,105,105,38:f9:d3:18:46:54,1c:3b:f3:ae:c6:f0,4,20,,0x0000,0x40,0,1,0,0,64,6,0xdd08,192.168.0.103,216.58.196.74,91,0x00,61210,443,32,0xf559,,,,,
